ufo_id,location
66829,"['Handforth', ' Wilmslow', ' Cheshire (UK/England)', ' United Kingdom']"
66992,"['Washington', ' D.C.', ' DC', ' USA']"
67800,"['Phenix City & Columbus', ' Ga', ' AL', ' USA']"
67826,"['Washington', ' D.C.', ' DC', ' USA']"
67961,"['Lac de la Sucrerie', ' 115 km NW of Montreal (Canada)', ' QC', ' Canada']"
68051,"['Washington', ' D.C.', ' DC', ' USA']"
68156,"['Washington', ' D.C.', ' DC', ' USA']"
68185,"['Washington', ' D.C.', ' DC', ' USA']"
68387,"['Lac de la Sucrerie', ' Vendee (Canada)', ' QC', ' Canada']"
68401,"['Cedarville (4 to 5 miles east of', ' on U. S. 42)', ' OH', ' USA']"
68684,"['Smyrna Mills/Oakfield/Island Falls', ' and Patten', ' ME', ' USA']"
68911,"['Gladstone (near; hiway 56', ' mile marker 56)', ' NM', ' USA']"
69305,"['Washington', ' D.C.', ' DC', ' USA']"
69871,"['Tuxedo (on US Hwy 25', ' between Tuxedo and I-26 exit)', ' NC', ' USA']"
70139,"['Las Vegas', ' Nevada', ' Airspace', ' NV', ' USA']"
70233,"['Washington', ' D.C.', ' DC', ' USA']"
70673,"['Maltby (Snohomish', ' Woodinville)', ' WA', ' USA']"
70895,"['I-70 (MM-24', ' eastbound)', ' KS', ' USA']"
70896,"['I-70 (MM-24', ' eastbound)', ' KS', ' USA']"
71713,"['Washington', ' D.C.', ' DC', ' USA']"
71952,"['Washington', ' D.C.', ' DC', ' USA']"
73443,"['Hope (Exit 30', ' Highway 30)', ' AR', ' USA']"
73544,"['Friend (Hwy 15', ' approx. 4 miles SE of)', ' NE', ' USA']"
73545,"['Interstate 80.  Between York', ' Nebraska and Aurora', ' Nebraska', ' NE', ' USA']"
73630,"['Washington', ' D.C.', ' DC', ' USA']"
74280,"['Socorro (west of', ' on Hwy 60)', ' NM', ' USA']"
74386,"['Washington', ' D.C.', ' DC', ' USA']"
74395,"['Nicolosi', ' Sicily (Italy; Mt. Etna)', ' TN', ' Italy']"
75307,"['Washington', ' D.C.', ' DC', ' USA']"
75349,"['Washington', ' D.C.', ' DC', ' USA']"
76106,"['Bryant Creek', ' Rippe access', ' MO', ' USA']"
76130,"['Washington', ' D.C.', ' DC', ' USA']"
76739,"['Washington', ' D.C.', ' DC', ' USA']"
76846,"['Washington', ' D.C.', ' DC', ' USA']"
76930,"['Washington', ' D.C.', ' DC', ' USA']"
76932,"['Washington', ' D.C.', ' DC', ' USA']"
76934,"['Washington', ' D.C.', ' DC', ' USA']"
77103,"['Washington', ' D.C.', ' DC', ' USA']"
80106,"['Washington', ' D.C.', ' DC', ' USA']"
80356,"['Washington', ' D.C.', ' DC', ' USA']"
80666,"['San Elijo Hills (near it', ' on a hill top)', ' CA', ' USA']"
80701,"['Maze District', ' Canyonlands National Park', ' UT', ' USA']"
81353,"['Washington', ' D.C.', ' DC', ' USA']"
81915,"['Tijeras (south of', ' on hwy S.14)', ' NM', ' USA']"
82325,"['Washington', ' D.C.', ' DC', ' USA']"
82403,"['Washington', ' D.C.', ' DC', ' USA']"
82452,"['Praia da Vitoria', ' Terceira', ' (Azores; Portugal)', ' Portugal']"
82877,"['Washington', ' D.C.', ' DC', ' USA']"
84097,"['Laguna', ' Irvine', ' Costa Mesa', ' CA', ' USA']"
84542,"['Wendover (east of', ' on I-80)', ' UT', ' USA']"
85705,"['Washington', ' D.C.', ' DC', ' USA']"
86659,"['Wildlife Refuge', ' Medicine Park', ' Ft. Sill', ' OK', ' USA']"
87558,"['Jordan (SR MT200', ' westbound)', ' MT', ' USA']"
88454,"['Charlotte (S of', ' on I-85)', ' NC', ' USA']"
88540,"['Washington', ' D.C.', ' DC', ' USA']"
88582,"['Reedly/Sander', ' (near); SANGER', ' CA', ' USA']"
89083,"['Washington', ' D.C.', ' DC', ' USA']"
89720,"['Condado', ' San Juan (Puerto Rico)', ' PR', ' USA']"
89811,"['wailea', ' mckenna', ' Maui', ' HI', ' USA']"
89841,"['Winter Haven', ' Eagle Lake', ' FL', ' USA']"
90045,"['Washington', ' D.C.', ' DC', ' USA']"
90142,"['Ocala (driving up I-75', ' location not exactly known)', ' FL', ' USA']"
90895,"['Washington', ' D.C.', ' DC', ' USA']"
90947,"['Washington', ' D.C.', ' DC', ' USA']"
91225,"['Washington', ' D.C.', ' DC', ' USA']"
91656,"['Layton', ' Roy', ' Ogden areas', ' UT', ' USA']"
92018,"['Monee Manhattan Rd', ' Monee', ' on i57 headed north IL 60449', ' IL', ' USA']"
93129,"['Idaho Panhandle (near Wolf Lodge', ' MT)', ' ID', ' USA']"
94980,"['Washington', ' D.C.', ' DC', ' USA']"
95385,"['Cameron (near', ' on highway)', ' TX', ' USA']"
95620,"['Washington', ' D.C.', ' DC', ' USA']"
96665,"['Washington', ' D.C.', ' DC', ' USA']"
97649,"['Huntington', ' beach', ' CA', ' USA']"
97846,"['New York City (Glen Oaks/Littleneck area', ' Queens)', ' NY', ' USA']"
99098,"['New York City (Bronx', ' Riverdale)', ' NY', ' USA']"
101480,"['Roseau (West Indies; Dominica)', ' AL', ' Dominica', ' West Indies']"
102325,"['Washington', ' D.C.', ' DC', ' USA']"
106797,"['Omaha (Texas', ' not Nebraska)', ' TX', ' USA']"
106862,"['UNKNOWN FLYING @ 39', ' 000""', ' GA', ' USA']"
107033,"['Alleouz (Near Greene isle park', ' Facing Bellevue st)', ' WI', ' USA']"
107035,"['Allouez (near Greene Isle Park entrance', ' Facing Bellevue st)', ' WI', ' USA']"
107425,"['Washington', ' D.C.', ' DC', ' USA']"
107528,"['Key West', ' Dubuque', ' IA', ' USA']"
108865,"['Haena', ' Kauai', ' HI', ' USA']"
110454,"['Washington', ' D.C.', ' DC', ' USA']"
111283,"['Rowlett', ' Sachse/Garland', ' TX', ' USA']"
112080,"['Washington', ' D.C.', ' DC', ' USA']"
113025,"['Mount Rose Wilderness', ' Reno', ' NV', ' USA']"
114442,"['Gary (headed towards Chicago', ' Illinois)', ' IN', ' USA']"
116440,"['Washington', ' D.C.', ' DC', ' USA']"
117125,"['Jackson Heights (NYC', ' Queens)', ' NY', ' USA']"
118202,"['Louisville (near: I-64', ' Exit 113)', ' KY', ' USA']"
118285,"['Stevensville/Washington', ' D.C.', ' MD', ' USA']"
118681,"['Lordsburg (E of', ' on I-10; 10 mi. W of AZ)', ' NM', ' USA']"
119550,"['Hurffville/Sewell (I-55', ' MM 55)', ' NJ', ' USA']"
120458,"['Yakima Firing Center', ' Yakima', ' WA', ' USA']"
120686,"['Cyrus', ' WV US 52 North • Coordinates: 38°18′19″N', ' WV', ' USA']"
121179,"['Slippery Rock Township', ' near New Castle', ' PA', ' USA']"
122780,"['Washington', ' D.C.', ' DC', ' USA']"
122935,"['Edmonton', ' AB (Canada)', ' AB', ' Canada']"
123217,"['Frostburg', ' Lavale', ' MD', ' USA']"
124023,"['Manchester to Baltimore', ' MD', ' NH', ' USA']"
125716,"['Washington', ' D.C. & Baltimore (between; on I-295)', ' MD', ' USA']"
126117,"['Bolivar', ' Hermitage', ' and Urbana', ' MO', ' USA']"
126213,"['Gage (I-10', ' Exit 67)', ' NM', ' USA']"
126361,"['Washington', ' D.C. (above I-295 bridge)', ' DC', ' USA']"
126394,"['Washington', ' D.C.', ' DC', ' USA']"
126533,"['Washington', ' DC (west side)', ' MD', ' USA']"
126821,"['Washington', ' D.C.', ' DC', ' USA']"
127046,"['Cibola County (SR 117', ' MM32)', ' NM', ' USA']"
128393,"['Boring', ' Sandy area', ' OR', ' USA']"
128685,"['La Quinta', ' Indian Wells', ' Palm Desert', ' CA', ' USA']"
130418,"['Washington', ' D.C.', ' DC', ' USA']"
130632,"['Mt. Rainier (east slope; ~6', ' 500 ASL)', ' WA', ' USA']"
131999,"['Portland', ' OR/Vancouver', ' WA', ' OR', ' USA']"
132490,"['Panama City Beach', ' gulf', ' FL', ' USA']"
132703,"['Panama City beach', ' east', ' FL', ' USA']"
133145,"['Washington', ' D.C.', ' DC', ' USA']"
133492,"['Lawton (between Lawton and Duncan', ' hwy 7 west going east)', ' OK', ' USA']"
135414,"['Hanalei', ' Kauai', ' HI', ' USA']"
136312,"['Washington', ' D.C.', ' MD', ' USA']"
136508,"['Lampeter-Strasburg', ' Reading', ' PA', ' USA']"
141492,"['Washington', ' D.C.', ' DC', ' USA']"
142702,"['Cottonwood Lakes', ' High Sierras', ' CA', ' USA']"
142766,"['Clarksville', ' TN/Oak Grove', ' KY', ' TN', ' USA']"
143226,"['Washington', ' D.C. (6 miles west of)', ' DC', ' USA']"
144070,"['Fishkill (on I-84', ' eastbound; just past)', ' NY', ' USA']"
145496,"['unsure', ' possibly Des Moines or Grenville', ' NM', ' USA']"
146504,"['Yellowstone National Park (Canyon Village', ' west of)', ' WY', ' USA']"
147594,"['Union/North Powder/Baker CityHuntington', ' wildernes area', ' OR', ' USA']"
147941,"['Kansas City\\Lenexa', ' Kansas area', ' KS', ' USA']"
148320,"['Garden State Parkway (near Atlantic City Xprsway', ' Exit 38 B)', ' NJ', ' USA']"
150443,"['Pittsburgh', ' Hazelwood', ' PA', ' USA']"
150824,"['Dublin', ' Coolock', ' ard na grena (Rep. of Ireland)', ' Dublin Ireland']"
151228,"['Nitro', ' buffalo & saint Albany’s West Virginia', ' WV', ' USA']"
151617,"['Brooklyn', ' New York', ' NY', ' USA']"
151877,"['Flat Top Mountain', ' Cedar Valley', ' UT', ' USA']"
152258,"['Tulsa (Tulsa airport', ' Sheridan Rd.)', ' OK', ' USA']"
153458,"['Wailea', ' Maui', ' HI', ' USA']"
153627,"['Northeast of Mar Vista', ' Los Angeles', ' CA', ' USA']"
154917,"['Porto alegre', ' brazil', ' DC', ' Brazil']"
154996,"['Andres', ' Boca Chica', ' Santo Domingo', ' Dominican Republic']"
157060,"['Shriner Peak', ' Mt. Rainier National Park', ' WA', ' USA']"
158110,"['Bridge Lake', ' Lone Butte (Canada)', ' BC', ' Canada']"
158149,"['Outside Baker', ' OR', ' on hwy 84', ' OR', ' USA']"
160620,"['12 miles east of Culbertson', ' Mt.', ' MT', ' USA']"
161242,"['Lake Kinderhook', ' Niverville Hamlet', ' NY', ' USA']"
161252,"['Delhi', ' NY along route 10 going towards Walton', ' NY', ' USA']"
161313,"['Hondo', ' Seco', ' NM', ' USA']"
162550,"['stocton', ' on', ' tees (UK/ngland)', ' United Kingdom']"
162638,"['Hiko', ' Rachel NV', ' NV', ' USA']"
163677,"['Washington', ' D.C.', ' DC', ' USA']"
164420,"['Cape Coral', ' Fl', ' MD', ' USA']"
165568,"['Florissant', ' MO 63033', ' MO', ' USA']"
165869,"['Swift Creek', ' south of Raleigh', ' NC', ' USA']"
165879,"['Puerto Del Carmen', ' Tias', ' Lanzarote', ' Las Palmas Province', ' Spain']"
165967,"['Between faster', ' AL and Tuscaloosa', ' AL', ' USA']"
165979,"['I-10 freeway near Az and Ca border', ' heading west', ' AZ', ' USA']"
166138,"['South Brent', ' Dartmoor National park.', ' Devon', ' United Kingdom']"
166174,"['East Ham', ' London (UK/England)', ' London Borough of Newham', ' United Kingdom']"
166189,"['Washington DC (Suitland', ' MD)', ' DC', ' USA']"
166282,"['Taylorsville', ' Salt Lake', ' Utah', ' UT', ' USA']"
166320,"['Orem', ' Provo', ' UT', ' USA']"
166332,"['Tambaram', ' Chennai (India)', ' Tamil Nadu', ' India']"
166369,"['Rosalia', ' St. John', ' Colfax area of the Palouse', ' WA', ' USA']"
166382,"['South Ozone Park', ' Queens', ' NYC', ' NY', ' USA']"
166394,"['Panther Creek State Park', ' close to Morristown', ' Tennessee', ' TN', ' USA']"
166419,"['Hastings', ' Ontario. Rice Lake (Canada)', ' ON', ' Canada']"
166437,"['Myrtle Beach', ' Horry County South Carolina', ' NC', ' USA']"
166445,"['21-minutes', ' flight time', ' north of Phoenix', ' AZ', ' USA']"
166617,"['Washington', ' D.C.', ' DC', ' USA']"
166789,"['Aliens Apache Junction', "" UFO's in AJ Tempe"", ' Gilbert', ' Phoenix.', ' AZ', ' USA']"
166908,"['BAUNTON', ' CIRENCESTER', ' Gloucestershire', ' United Kingdom']"
166919,"['At sea (Long Beach', ' 3 hrs. S of)', ' CA', ' USA']"
166982,"['Airmont', ' (formerly Tallman)', ' NY', ' USA']"
166990,"['Seaford', ' Long Island', ' NY', ' USA']"
167093,"['Eagle River', ' Alaska', ' AK', ' USA']"
167112,"['Huntsville', ' AL / Marion. IN / New Orleans LA', ' AL', ' USA']"
167140,"['Columbus', ' Ohio and surrounding areas', ' OH', ' USA']"
167206,"['20', ' 000 feet over Trout Lake', ' WA looking Northwest', ' WA', ' USA']"
167219,"['Mesa', ' Apache Junction', ' Tempe', ' Phoenix', ' Chandler', ' Queen Creek', ' AZ', ' USA']"
167426,"['Clarkston', ' Washington', ' WA', ' USA']"
167458,"['Buffalo Township', ' Butler County', ' PA', ' USA']"
167483,"['Thornbury', ' Bristol', ' South Gloucestershire', ' United Kingdom']"
167489,"['New Port Richey', ' Florida', ' FL', ' USA']"
167510,"['Mendota', ' IL I-39 North', ' IL', ' USA']"
167553,"['Citrus Park', ' Tampa', ' FL', ' USA']"
167586,"['Mooresville', ' Charlotte', ' NC', ' USA']"
168052,"['Off Seattle', ' Washington coast', ' WA', ' USA']"
168150,"['Cold Bluff', ' Alabama', ' AL', ' USA']"
168215,"['Crowthorne', ' Berkshire', ' England', ' United Kingdom']"
168341,"['Newport Beach', ' Pacific Ocean', ' CA', ' USA']"
168403,"['Block Island', ' Town of New Shoreham', ' RI', ' USA']"
168475,"['Houston', ' Texas', ' TX', ' USA']"
168517,"['Ringwood', ' England', ' Dorset', ' United Kingdom']"
168523,"['Brown County', ' Texas', ' TX', ' USA']"
170246,"['Glen', ' NH-16', ' NH', ' USA']"
170275,"['Alamosa', ' San Luis Valley', ' CO', ' USA']"
170356,"['just north of McIntosh', ' Fl.', ' FL', ' USA']"
170410,"['San Bosco', ' Santa Bárbara', ' Heredia Province', ' Costa Rica']"
170470,"['laramie', ' wyoming', ' WY', ' USA']"
170541,"['Cottage Grove', ' 78920 Adams rd.', ' OR', ' USA']"
170789,"['Oaxtepec', ' Morelos', ' Mexico', ' Morelos', ' Mexico']"
170802,"['Lingan', ' Cape Breton Island', ' NS', ' Canada']"
170875,"['Kirklandlake', ' ontario', ' ON', ' Canada']"
170994,"['Crystal City', ' Arlington', ' VA', ' USA']"
171010,"['Erie', ' Presque Isle', ' PA', ' USA']"
171169,"['Doral', ' in Miami florida', ' FL', ' USA']"
171352,"['Friend Park. West of Laramie Mountain', ' Wyoming', ' WY', ' USA']"
171506,"['Auburn', ' Enumclaw area', ' WA', ' USA']"
171644,"['Van Nuys', ' Los Angeles', ' CA', ' USA']"
171673,"['Chicago', ' montrose harbor', ' IL', ' USA']"
171718,"['Downers Way', ' North Falmouth', ' MA', ' USA']"
172110,"['New Miami', ' Ohio (Hamilton Ohio)', ' OH', ' USA']"
172130,"['Sister Lakes', ' Michigan.', ' MI', ' USA']"
172362,"['Woolacombe', ' Minehead', ' gloucester', ' United Kingdom']"
172363,"['Orlando (Specifically', ' Lockhart)', ' FL', ' USA']"
172501,"['North cave', ' Brough', ' East Riding of Yorkshire', ' United Kingdom']"
172527,"['Lawford', ' Manningtree', ' Essex', ' United Kingdom']"
172873,"['Thornton Heath', ' Croydon', ' Surrey', ' United Kingdom']"
172879,"['Glamis', ' Scotland', ' Angus', ' United Kingdom']"
173060,"['Neenach (Northern', ' Los Angeles County)', ' CA', ' USA']"
173581,"['35.451099', ' -106.150200', ' NM', ' USA']"
173622,"['Arrington', ' Tennessee', ' TN', ' USA']"
173762,"['Machesney Park', ' Illinois', ' IL', ' USA']"
173815,"['Starting abeam Idaho Falls', ' ID thru Moses Lake', ' WA', ' USA']"
173994,"['Lake Poderosa', ' near Montezuma', ' IA', ' USA']"
174041,"['Near Detour', ' Michigan', ' MI', ' USA']"
174158,"['Nevada Highway 375', ' 10 miles E of US Hwy 6', ' NV', ' USA']"
174273,"['Village : Cheetakheda', ' Tehsil : Jeeran', ' District : Neemuch', ' Madhya Pradesh', ' India']"
174416,"['Jackson Township', ' near the villages of Chase and Ceasetown', ' PA', ' USA']"
174417,"['Jackson Township', ' near the villages of Chase and Ceasetown', ' PA', ' USA']"
174418,"['Jackson Township', ' near the villages of Chase and Ceasetown', ' PA', ' USA']"
174630,"['On the way to Wapaca', ' Wisconsin', ' WI', ' USA']"
174758,"['Roseburg', ' green district', ' OR', ' USA']"
174890,"['Prudhoe Bay', ' Alaska', ' AK', ' USA']"
174905,"['Scarborough', ' Ont', ' ON', ' Canada']"
175072,"['Albuquerque', ' west of.', ' NM', ' USA']"
175144,"['Boarder of Colorado', ' Utah and Wyoming', ' CO', ' USA']"
175564,"['sydney', ' nova scotia', ' NS', ' Canada']"
175700,"['Bentley', ' Doncaster.', ' Doncaster', ' United Kingdom']"
175924,"['Tobay Beach', ' Massapequa', ' Town of Oyster Bay', ' NY', ' USA']"
176028,"['Nonsan-Si (Nonsan-Si', ' Yeonsan Myeon)', ' South Chungcheong Province', ' Korea South']"
176045,"['Brampton Bierlow', ' rotherham', ' Barnsley', ' United Kingdom']"
176099,"['open desert between Gila Bend and Crater Range', ' near GB AF', ' AZ', ' USA']"
176324,"['Unknown', ' but it was seen from Palmela', ' Setúbal District', ' Portugal']"
176495,"['Fort Clark Springs', ' Brackettville', ' TX', ' USA']"
176850,"['Oakenshaw', ' Low Moor', ' Wibsey', ' Bradford', ' United Kingdom']"
176869,"['Mutiple places Kelme', ' Aukstelke', ' Siauliai', ' Šiauliai District Municipality', ' Lithuania']"
176879,"['Earlimart', ' Allensworth area.', ' CA', ' USA']"
176989,"['Olympia', ' near the nisqually basin.', ' WA', ' USA']"
177032,"['La Jolla', ' San Diego', ' CA', ' USA']"
177063,"['Sandgate', ' Brisbsne', ' Queensland', ' Australia']"
177069,"['Salisbury', ' in the western part of the county', ' NC', ' USA']"
177091,"['New Sharon', ' Iowa', ' IA', ' USA']"
177286,"['Buffalo', ' South Dakota', ' SD', ' USA']"
177509,"['Washington', ' DC', ' MD', ' USA']"
177650,"['Garden City', ' Sealand', ' Flintshire', ' United Kingdom']"
177746,"['Great Glen', ' Leicester', ' City of Leicester', ' United Kingdom']"
177917,"['I am in the forest', ' the nearest is newark', ' Nottinghamshire', ' United Kingdom']"
178064,"['Morganton', ' NC at Brown Mountain Overlook', ' NC', ' USA']"
178125,"['Hazleton', ' maybe', ' PA', ' USA']"
178153,"['lawton', ' Fort Sill', ' OK', ' USA']"
178383,"['Longdon', ' Rugeley', ' Staffordshire', ' United Kingdom']"
178543,"['North of Salt Lake City', ' South of Hill AFB', ' UT', ' USA']"
178555,"['Bass River', ' Yarmouth', ' MA', ' USA']"
178637,"['Los Angeles', ' Fontana', ' CA', ' USA']"
178669,"['I can’t remember the city name', ' we were driving through', ' NJ', ' USA']"
178866,"['Sonoita', ' Arizona', ' AZ', ' USA']"
178918,"['Hollywood', ' Los Angeles', ' CA', ' USA']"
178969,"['Crackington', ' Bude', ' Cornwall', ' United Kingdom']"
179514,"['Anchieta', ' Porto Alegre', ' Rio Grande do Sul', ' Brazil']"
